UserID,ChargerID,ChargerCompany,Location,ChargerType,StartDay,StartTime,EndDay,EndTime,StartDatetime,EndDatetime,Duration,Demand
0,42,1,hotel,0,2022-09-12,18:50:07,2022-09-12,21:51:01,2022-09-12 18:50,2022-09-12 21:51,181,20.12
0,42,1,hotel,0,2022-09-12,17:52:37,2022-09-12,18:23:22,2022-09-12 17:52,2022-09-12 18:23,31,3.22
0,42,1,hotel,0,2022-09-09,11:10:40,2022-09-09,12:35:46,2022-09-09 11:10,2022-09-09 12:35,85,9.19
0,42,1,hotel,0,2022-09-07,16:28:12,2022-09-07,19:33:26,2022-09-07 16:28,2022-09-07 19:33,185,20.6
0,42,1,hotel,0,2022-09-03,19:40:36,2022-09-03,23:10:46,2022-09-03 19:40,2022-09-03 23:10,210,22.18
0,42,1,hotel,0,2022-09-28,17:32:51,2022-09-28,18:56:45,2022-09-28 17:32,2022-09-28 18:56,84,9.27
0,42,1,hotel,0,2022-09-28,15:06:04,2022-09-28,16:39:41,2022-09-28 15:06,2022-09-28 16:39,94,10.86
0,42,1,hotel,0,2022-09-24,19:31:03,2022-09-24,22:54:33,2022-09-24 19:31,2022-09-24 22:54,204,23.47
0,42,1,hotel,0,2022-09-22,21:51:52,2022-09-22,23:49:52,2022-09-22 21:51,2022-09-22 23:49,118,12.35
0,42,1,hotel,0,2022-09-22,18:54:06,2022-09-22,21:01:55,2022-09-22 18:54,2022-09-22 21:01,128,13.94
0,42,1,hotel,0,2022-09-21,19:35:50,2022-09-21,21:22:55,2022-09-21 19:35,2022-09-21 21:22,107,11.52
0,42,1,hotel,0,2022-09-18,14:46:58,2022-09-18,16:17:59,2022-09-18 14:46,2022-09-18 16:17,91,10.04
0,42,1,hotel,0,2022-08-01,16:40:29,2022-08-01,19:11:01,2022-08-01 16:40,2022-08-01 19:11,151,9.2
0,42,1,hotel,0,2022-08-23,19:06:08,2022-08-23,21:54:50,2022-08-23 19:06,2022-08-23 21:54,169,13.98
0,42,1,hotel,0,2022-08-22,18:37:19,2022-08-22,20:14:28,2022-08-22 18:37,2022-08-22 20:14,97,10.78
0,42,1,hotel,0,2022-08-18,10:44:42,2022-08-18,12:40:54,2022-08-18 10:44,2022-08-18 12:40,116,12.88
0,42,1,hotel,0,2022-08-17,15:36:35,2022-08-17,16:01:38,2022-08-17 15:36,2022-08-17 16:01,25,2.74
0,42,1,hotel,0,2022-08-17,10:56:50,2022-08-17,11:03:32,2022-08-17 10:56,2022-08-17 11:03,7,0.74
0,42,1,hotel,0,2022-07-26,22:38:51,2022-07-27,5:34:54,2022-07-26 22:38,2022-07-27 5:34,416,46.86
0,42,1,hotel,0,2022-07-25,14:58:15,2022-07-25,15:25:54,2022-07-25 14:58,2022-07-25 15:25,28,3.07
0,42,1,hotel,0,2022-07-24,17:57:43,2022-07-24,18:56:25,2022-07-24 17:57,2022-07-24 18:56,59,6.46
0,42,1,hotel,0,2022-07-19,11:32:47,2022-07-19,12:46:28,2022-07-19 11:32,2022-07-19 12:46,74,8.57
0,42,1,hotel,0,2022-07-17,16:46:59,2022-07-17,18:20:10,2022-07-17 16:46,2022-07-17 18:20,93,10.06
0,42,1,hotel,0,2022-07-16,12:41:21,2022-07-16,13:31:11,2022-07-16 12:41,2022-07-16 13:31,50,5.59
0,42,1,hotel,0,2022-07-14,15:17:25,2022-07-14,16:17:27,2022-07-14 15:17,2022-07-14 16:17,60,6.52
0,42,1,hotel,0,2022-07-14,13:47:24,2022-07-14,14:44:49,2022-07-14 13:47,2022-07-14 14:44,57,6.54
0,42,1,hotel,0,2022-07-05,20:10:14,2022-07-06,1:27:12,2022-07-05 20:10,2022-07-06 1:27,317,31.55
0,42,1,hotel,0,2022-07-04,18:41:19,2022-07-04,19:05:52,2022-07-04 18:41,2022-07-04 19:05,25,1.16
0,42,1,hotel,0,2022-07-02,19:10:23,2022-07-02,22:17:53,2022-07-02 19:10,2022-07-02 22:17,188,20.1
0,42,1,hotel,0,2022-07-02,19:07:02,2022-07-02,19:09:00,2022-07-02 19:07,2022-07-02 19:09,2,0.2
0,42,1,hotel,0,2022-06-01,11:27:44,2022-06-01,11:57:04,2022-06-01 11:27,2022-06-01 11:57,29,3.11
0,42,1,hotel,0,2022-06-13,18:56:22,2022-06-13,23:25:18,2022-06-13 18:56,2022-06-13 23:25,269,30.84
0,42,1,hotel,0,2022-06-17,16:03:43,2022-06-17,17:20:50,2022-06-17 16:03,2022-06-17 17:20,77,8.87
0,42,1,hotel,0,2022-06-18,20:50:10,2022-06-19,1:35:54,2022-06-18 20:50,2022-06-19 1:35,286,31.37
0,42,1,hotel,0,2022-06-22,20:46:06,2022-06-22,22:11:11,2022-06-22 20:46,2022-06-22 22:11,85,9.51
0,42,1,hotel,0,2022-06-24,19:11:52,2022-06-24,21:23:14,2022-06-24 19:11,2022-06-24 21:23,131,7.52
0,42,1,hotel,0,2022-06-28,20:17:53,2022-06-28,21:20:18,2022-06-28 20:17,2022-06-28 21:20,62,6.95
0,42,1,hotel,0,2022-04-30,22:04:08,2022-05-01,2:56:23,2022-04-30 22:04,2022-05-01 2:56,292,33.52
0,42,1,hotel,0,2022-05-02,15:29:09,2022-05-02,17:35:47,2022-05-02 15:29,2022-05-02 17:35,127,14.52
0,42,1,hotel,0,2022-05-03,15:30:17,2022-05-03,17:30:17,2022-05-03 15:30,2022-05-03 17:30,120,13.88
0,42,1,hotel,0,2022-05-05,23:58:58,2022-05-06,4:48:45,2022-05-05 23:58,2022-05-06 4:48,290,32.91
0,42,1,hotel,0,2022-05-07,20:41:16,2022-05-07,23:35:56,2022-05-07 20:41,2022-05-07 23:35,175,20.17
0,42,1,hotel,0,2022-05-08,12:17:16,2022-05-08,12:51:01,2022-05-08 12:17,2022-05-08 12:51,34,4.4
0,42,1,hotel,0,2022-05-14,11:00:12,2022-05-14,11:06:40,2022-05-14 11:00,2022-05-14 11:06,6,0.98
0,42,1,hotel,0,2022-05-20,13:56:33,2022-05-20,14:46:02,2022-05-20 13:56,2022-05-20 14:46,49,5.7
0,42,1,hotel,0,2022-05-24,11:35:31,2022-05-24,13:01:33,2022-05-24 11:35,2022-05-24 13:01,86,9.68
0,42,1,hotel,0,2022-05-26,10:15:27,2022-05-26,11:05:51,2022-05-26 10:15,2022-05-26 11:05,50,5.72
0,42,1,hotel,0,2022-05-31,20:12:44,2022-05-31,22:19:02,2022-05-31 20:12,2022-05-31 22:19,126,13.79
0,42,1,hotel,0,2022-04-01,17:42:26,2022-04-01,19:16:28,2022-04-01 17:42,2022-04-01 19:16,94,10.32
0,42,1,hotel,0,2022-04-01,20:53:17,2022-04-01,23:41:14,2022-04-01 20:53,2022-04-01 23:41,168,19.12
0,42,1,hotel,0,2022-04-05,10:23:42,2022-04-05,10:26:21,2022-04-05 10:23,2022-04-05 10:26,3,0.28
0,42,1,hotel,0,2022-04-05,10:27:39,2022-04-05,11:43:17,2022-04-05 10:27,2022-04-05 11:43,76,8.61
0,42,1,hotel,0,2022-04-11,18:03:23,2022-04-11,22:39:02,2022-04-11 18:03,2022-04-11 22:39,276,31.73
0,42,1,hotel,0,2022-04-19,23:24:05,2022-04-20,6:28:27,2022-04-19 23:24,2022-04-20 6:28,424,48.48
0,42,1,hotel,0,2022-04-21,18:57:44,2022-04-21,20:52:03,2022-04-21 18:57,2022-04-21 20:52,114,12.97
0,42,1,hotel,0,2022-04-22,18:52:01,2022-04-22,20:17:18,2022-04-22 18:52,2022-04-22 20:17,85,9.27
0,42,1,hotel,0,2022-04-22,20:27:44,2022-04-23,0:26:34,2022-04-22 20:27,2022-04-23 0:26,239,26.98
0,42,1,hotel,0,2022-03-30,21:55:20,2022-03-31,4:49:35,2022-03-30 21:55,2022-03-31 4:49,414,46.81
0,42,1,hotel,0,2022-02-28,16:17:38,2022-02-28,17:06:06,2022-02-28 16:17,2022-02-28 17:06,48,5.49
0,42,1,hotel,0,2022-09-15,15:30:12,2022-09-15,18:28:45,2022-09-15 15:30,2022-09-15 18:28,179,19.54
0,42,1,hotel,0,2022-09-14,20:14:25,2022-09-14,22:08:18,2022-09-14 20:14,2022-09-14 22:08,114,12.35
122,42,1,hotel,0,2022-07-08,23:21:53,2022-07-09,5:38:50,2022-07-08 23:21,2022-07-09 5:38,377,40.89
0,42,1,hotel,0,2022-08-12,11:21:33,2022-08-12,11:23:35,2022-08-12 11:21,2022-08-12 11:23,2,0.22
0,42,1,hotel,0,2022-08-28,17:48:28,2022-08-28,17:56:37,2022-08-28 17:48,2022-08-28 17:56,8,0.86
0,42,1,hotel,0,2022-06-12,12:43:38,2022-06-12,14:02:18,2022-06-12 12:43,2022-06-12 14:02,79,8.67
0,42,1,hotel,0,2022-02-15,8:30:55,2022-02-15,10:57:47,2022-02-15 8:30,2022-02-15 10:57,147,16.5
246,42,1,hotel,0,2022-09-21,15:02:45,2022-09-21,15:38:29,2022-09-21 15:02,2022-09-21 15:38,36,3.87
0,42,1,hotel,0,2022-08-25,18:37:41,2022-08-26,2:23:38,2022-08-25 18:37,2022-08-26 2:23,466,52.84
0,42,1,hotel,0,2022-08-25,17:44:02,2022-08-25,18:34:05,2022-08-25 17:44,2022-08-25 18:34,50,5.53
0,42,1,hotel,0,2022-09-18,17:10:58,2022-09-18,17:15:42,2022-09-18 17:10,2022-09-18 17:15,5,0.5
0,42,1,hotel,0,2022-02-27,12:29:12,2022-02-27,13:46:43,2022-02-27 12:29,2022-02-27 13:46,78,9.13
0,42,1,hotel,0,2022-09-10,15:11:21,2022-09-10,17:23:12,2022-09-10 15:11,2022-09-10 17:23,132,14.8
0,42,1,hotel,0,2022-09-08,15:38:13,2022-09-09,0:15:56,2022-09-08 15:38,2022-09-09 0:15,518,56.13
0,42,1,hotel,0,2022-09-07,22:40:31,2022-09-07,23:53:04,2022-09-07 22:40,2022-09-07 23:53,73,7.43
0,42,1,hotel,0,2022-08-22,21:30:26,2022-08-23,1:53:13,2022-08-22 21:30,2022-08-23 1:53,263,28.82
451,42,1,hotel,0,2022-09-06,21:53:24,2022-09-07,2:25:24,2022-09-06 21:53,2022-09-07 2:25,272,30.39
451,42,1,hotel,0,2022-09-06,20:02:40,2022-09-06,21:39:10,2022-09-06 20:02,2022-09-06 21:39,97,9.58
0,42,1,hotel,0,2022-09-06,17:52:46,2022-09-06,18:53:04,2022-09-06 17:52,2022-09-06 18:53,60,6.69
0,42,1,hotel,0,2022-09-05,11:30:39,2022-09-05,14:30:40,2022-09-05 11:30,2022-09-05 14:30,180,20.21
0,42,1,hotel,0,2022-01-17,12:51:31,2022-01-17,20:51:12,2022-01-17 12:51,2022-01-17 20:51,480,19.76
0,42,1,hotel,0,2022-06-17,10:29:34,2022-06-17,11:46:11,2022-06-17 10:29,2022-06-17 11:46,77,8.4
0,42,1,hotel,0,2022-09-02,19:09:01,2022-09-03,0:41:03,2022-09-02 19:09,2022-09-03 0:41,332,37.17
0,42,1,hotel,0,2022-08-13,17:21:04,2022-08-14,1:44:08,2022-08-13 17:21,2022-08-14 1:44,503,55.89
0,42,1,hotel,0,2022-09-01,20:27:55,2022-09-02,0:41:43,2022-09-01 20:27,2022-09-02 0:41,254,28.97
511,42,1,hotel,0,2022-08-24,12:42:08,2022-08-24,14:41:43,2022-08-24 12:42,2022-08-24 14:41,120,13.84
0,42,1,hotel,0,2022-09-01,12:47:10,2022-09-01,13:30:07,2022-09-01 12:47,2022-09-01 13:30,43,2.44
0,42,1,hotel,0,2022-03-18,16:56:03,2022-03-18,20:05:50,2022-03-18 16:56,2022-03-18 20:05,190,21.15
0,42,1,hotel,0,2022-01-25,13:37:55,2022-01-25,14:13:53,2022-01-25 13:37,2022-01-25 14:13,36,4.18
0,42,1,hotel,0,2022-03-20,18:17:01,2022-03-20,19:55:33,2022-03-20 18:17,2022-03-20 19:55,99,8.5
0,42,1,hotel,0,2022-03-04,9:58:04,2022-03-04,13:50:12,2022-03-04 9:58,2022-03-04 13:50,232,26.55
0,42,1,hotel,0,2022-02-13,9:48:55,2022-02-13,14:01:14,2022-02-13 9:48,2022-02-13 14:01,252,28.81
0,42,1,hotel,0,2022-01-24,10:48:56,2022-01-24,11:04:23,2022-01-24 10:48,2022-01-24 11:04,15,1.32
0,42,1,hotel,0,2022-01-24,14:12:36,2022-01-24,17:34:52,2022-01-24 14:12,2022-01-24 17:34,202,22.93
0,42,1,hotel,0,2022-09-29,9:35:29,2022-09-29,9:41:17,2022-09-29 9:35,2022-09-29 9:41,6,0.61
0,42,1,hotel,0,2022-09-28,19:32:36,2022-09-29,0:07:36,2022-09-28 19:32,2022-09-29 0:07,275,29.92
571,42,1,hotel,0,2022-07-24,20:30:48,2022-07-24,21:12:42,2022-07-24 20:30,2022-07-24 21:12,42,4.13
0,42,1,hotel,0,2022-01-26,10:38:27,2022-01-26,12:07:25,2022-01-26 10:38,2022-01-26 12:07,89,5.25
0,42,1,hotel,0,2022-02-27,16:38:33,2022-02-27,21:37:31,2022-02-27 16:38,2022-02-27 21:37,299,31.94
0,42,1,hotel,0,2022-04-11,7:14:38,2022-04-11,8:57:06,2022-04-11 7:14,2022-04-11 8:57,102,13.5
0,42,1,hotel,0,2021-12-25,12:36:02,2021-12-25,14:10:22,2021-12-25 12:36,2021-12-25 14:10,94,10.85
0,42,1,hotel,0,2022-05-03,12:44:01,2022-05-03,14:01:27,2022-05-03 12:44,2022-05-03 14:01,77,8.31
0,42,1,hotel,0,2022-09-22,12:47:44,2022-09-22,14:08:34,2022-09-22 12:47,2022-09-22 14:08,81,9.51
0,42,1,hotel,0,2022-09-21,21:35:51,2022-09-22,0:17:04,2022-09-21 21:35,2022-09-22 0:17,161,9.03
0,42,1,hotel,0,2022-09-16,15:11:48,2022-09-16,17:17:05,2022-09-16 15:11,2022-09-16 17:17,125,13.93
0,42,1,hotel,0,2022-05-24,19:40:30,2022-05-24,23:11:35,2022-05-24 19:40,2022-05-24 23:11,211,23.14
673,42,1,hotel,0,2022-09-18,16:23:55,2022-09-18,17:06:32,2022-09-18 16:23,2022-09-18 17:06,43,4.71
0,42,1,hotel,0,2022-06-14,17:10:50,2022-06-14,18:21:24,2022-06-14 17:10,2022-06-14 18:21,71,7.76
0,42,1,hotel,0,2022-02-04,17:58:54,2022-02-05,2:59:03,2022-02-04 17:58,2022-02-05 2:59,540,10.96
0,42,1,hotel,0,2022-06-06,7:45:06,2022-06-06,12:12:29,2022-06-06 7:45,2022-06-06 12:12,267,30.73
0,42,1,hotel,0,2022-06-07,21:21:35,2022-06-08,5:58:28,2022-06-07 21:21,2022-06-08 5:58,517,59.65
0,42,1,hotel,0,2021-12-13,18:38:29,2021-12-13,23:38:28,2021-12-13 18:38,2021-12-13 23:38,300,33.7
0,42,1,hotel,0,2022-08-29,17:36:50,2022-08-29,18:28:04,2022-08-29 17:36,2022-08-29 18:28,51,5.86
0,42,1,hotel,0,2022-01-12,12:58:35,2022-01-12,14:16:13,2022-01-12 12:58,2022-01-12 14:16,78,8.93
0,42,1,hotel,0,2022-05-24,8:41:32,2022-05-24,9:50:22,2022-05-24 8:41,2022-05-24 9:50,69,7.88
0,42,1,hotel,0,2022-05-24,9:52:55,2022-05-24,11:05:53,2022-05-24 9:52,2022-05-24 11:05,73,8.26
0,42,1,hotel,0,2022-08-15,19:27:22,2022-08-15,20:31:17,2022-08-15 19:27,2022-08-15 20:31,64,7.41
0,42,1,hotel,0,2022-08-16,22:44:53,2022-08-17,1:08:06,2022-08-16 22:44,2022-08-17 1:08,143,16.09
0,42,1,hotel,0,2022-08-16,18:53:53,2022-08-16,20:39:24,2022-08-16 18:53,2022-08-16 20:39,106,11.44
0,42,1,hotel,0,2022-08-15,20:34:54,2022-08-16,0:33:21,2022-08-15 20:34,2022-08-16 0:33,238,22.94
0,42,1,hotel,0,2022-08-15,17:31:42,2022-08-15,17:48:24,2022-08-15 17:31,2022-08-15 17:48,17,1.84
0,42,1,hotel,0,2022-08-15,16:22:18,2022-08-15,17:27:34,2022-08-15 16:22,2022-08-15 17:27,65,7.17
0,42,1,hotel,0,2022-08-16,9:34:53,2022-08-16,12:28:50,2022-08-16 9:34,2022-08-16 12:28,174,19.39
0,42,1,hotel,0,2022-02-13,19:04:30,2022-02-13,21:05:43,2022-02-13 19:04,2022-02-13 21:05,121,15.05
0,42,1,hotel,0,2022-08-14,19:27:40,2022-08-15,3:18:39,2022-08-14 19:27,2022-08-15 3:18,471,53
0,42,1,hotel,0,2022-03-10,18:27:04,2022-03-11,3:27:04,2022-03-10 18:27,2022-03-11 3:27,540,7.49
0,42,1,hotel,0,2022-08-14,11:25:54,2022-08-14,12:07:58,2022-08-14 11:25,2022-08-14 12:07,42,4.72
0,42,1,hotel,0,2022-08-14,10:09:54,2022-08-14,11:24:21,2022-08-14 10:09,2022-08-14 11:24,74,8.44
0,42,1,hotel,0,2022-08-23,13:31:50,2022-08-23,13:45:20,2022-08-23 13:31,2022-08-23 13:45,14,1.52
0,42,1,hotel,0,2022-06-15,19:29:43,2022-06-15,22:02:50,2022-06-15 19:29,2022-06-15 22:02,153,16.84
0,42,1,hotel,0,2022-08-12,19:02:35,2022-08-12,20:23:17,2022-08-12 19:02,2022-08-12 20:23,81,8.63
800,42,1,hotel,0,2022-08-11,18:28:16,2022-08-11,21:35:55,2022-08-11 18:28,2022-08-11 21:35,188,20.41
0,42,1,hotel,0,2022-01-18,9:54:44,2022-01-18,11:04:22,2022-01-18 9:54,2022-01-18 11:04,70,8.51
0,42,1,hotel,0,2022-01-06,18:44:43,2022-01-06,20:26:11,2022-01-06 18:44,2022-01-06 20:26,101,10.97
0,42,1,hotel,0,2022-01-29,16:12:35,2022-01-29,18:00:54,2022-01-29 16:12,2022-01-29 18:00,108,12.73
0,42,1,hotel,0,2022-01-29,23:50:16,2022-01-30,8:50:16,2022-01-29 23:50,2022-01-30 8:50,540,5.65
0,42,1,hotel,0,2022-08-11,15:49:04,2022-08-11,17:03:23,2022-08-11 15:49,2022-08-11 17:03,74,8.42
0,42,1,hotel,0,2022-08-11,10:08:09,2022-08-11,12:14:18,2022-08-11 10:08,2022-08-11 12:14,126,14.07
0,42,1,hotel,0,2022-08-11,8:17:22,2022-08-11,9:43:46,2022-08-11 8:17,2022-08-11 9:43,86,9.71
0,42,1,hotel,0,2022-08-10,17:41:05,2022-08-10,17:59:34,2022-08-10 17:41,2022-08-10 17:59,18,2.08
817,42,1,hotel,0,2022-08-10,19:24:54,2022-08-10,23:42:59,2022-08-10 19:24,2022-08-10 23:42,258,27.06
0,42,1,hotel,0,2022-08-19,17:46:22,2022-08-19,21:32:28,2022-08-19 17:46,2022-08-19 21:32,226,24.51
0,42,1,hotel,0,2022-08-18,18:23:33,2022-08-18,20:49:37,2022-08-18 18:23,2022-08-18 20:49,146,15.83
0,42,1,hotel,0,2022-08-17,20:49:40,2022-08-18,0:24:41,2022-08-17 20:49,2022-08-18 0:24,215,23.15
0,42,1,hotel,0,2022-02-04,13:25:37,2022-02-04,15:03:51,2022-02-04 13:25,2022-02-04 15:03,98,11.26
856,42,1,hotel,0,2022-08-05,10:10:00,2022-08-05,11:45:12,2022-08-05 10:10,2022-08-05 11:45,95,5.8
0,42,1,hotel,0,2022-04-04,8:44:21,2022-04-04,9:02:43,2022-04-04 8:44,2022-04-04 9:02,18,2.45
0,42,1,hotel,0,2021-12-26,19:14:31,2021-12-27,1:45:58,2021-12-26 19:14,2021-12-27 1:45,540,1.34
0,42,1,hotel,0,2022-04-26,17:27:03,2022-04-26,17:32:45,2022-04-26 17:27,2022-04-26 17:32,6,0.63
0,42,1,hotel,0,2022-08-07,17:01:50,2022-08-07,18:42:32,2022-08-07 17:01,2022-08-07 18:42,101,11.24
0,42,1,hotel,0,2022-03-28,10:02:24,2022-03-28,10:08:20,2022-03-28 10:02,2022-03-28 10:08,6,0.66
0,42,1,hotel,0,2022-02-21,19:59:02,2022-02-22,0:16:31,2022-02-21 19:59,2022-02-22 0:16,257,26.78
0,42,1,hotel,0,2021-12-15,11:13:16,2021-12-15,11:19:36,2021-12-15 11:13,2021-12-15 11:19,6,0.71
887,42,1,hotel,0,2022-07-29,18:17:23,2022-07-29,19:49:13,2022-07-29 18:17,2022-07-29 19:49,92,10.41
0,42,1,hotel,0,2022-08-06,18:45:25,2022-08-06,23:59:12,2022-08-06 18:45,2022-08-06 23:59,314,34.59
0,42,1,hotel,0,2021-12-30,10:40:41,2021-12-30,10:46:50,2021-12-30 10:40,2021-12-30 10:46,6,0.7
0,42,1,hotel,0,2021-12-31,10:22:10,2021-12-31,10:34:40,2021-12-31 10:22,2021-12-31 10:34,13,1.48
0,42,1,hotel,0,2021-11-28,15:59:09,2021-11-28,21:21:10,2021-11-28 15:59,2021-11-28 21:21,322,34.1
0,42,1,hotel,0,2022-03-14,16:30:25,2022-03-14,23:01:38,2022-03-14 16:30,2022-03-14 23:01,391,43.99
0,42,1,hotel,0,2022-04-12,21:45:44,2022-04-13,0:42:44,2022-04-12 21:45,2022-04-13 0:42,177,19.32
919,42,1,hotel,0,2022-08-05,11:51:21,2022-08-05,13:25:31,2022-08-05 11:51,2022-08-05 13:25,94,10.37
921,42,1,hotel,0,2022-04-01,10:07:22,2022-04-01,16:20:56,2022-04-01 10:07,2022-04-01 16:20,374,43.01
928,42,1,hotel,0,2022-08-04,19:48:20,2022-08-04,20:53:36,2022-08-04 19:48,2022-08-04 20:53,65,7.34
0,42,1,hotel,0,2022-08-04,17:04:24,2022-08-04,18:58:06,2022-08-04 17:04,2022-08-04 18:58,114,12.56
0,42,1,hotel,0,2022-08-04,8:31:10,2022-08-04,11:12:12,2022-08-04 8:31,2022-08-04 11:12,161,17.25
0,42,1,hotel,0,2021-12-25,21:28:25,2021-12-25,22:05:39,2021-12-25 21:28,2021-12-25 22:05,37,4.21
0,42,1,hotel,0,2021-12-25,22:39:09,2021-12-26,7:38:38,2021-12-25 22:39,2021-12-26 7:38,540,17.11
0,42,1,hotel,0,2022-08-02,10:43:33,2022-08-02,13:23:22,2022-08-02 10:43,2022-08-02 13:23,160,17.35
0,42,1,hotel,0,2022-07-31,11:14:00,2022-07-31,12:23:27,2022-07-31 11:14,2022-07-31 12:23,69,7.69
965,42,1,hotel,0,2022-08-01,12:36:40,2022-08-01,13:02:10,2022-08-01 12:36,2022-08-01 13:02,26,2.83
965,42,1,hotel,0,2022-08-01,12:28:13,2022-08-01,12:33:49,2022-08-01 12:28,2022-08-01 12:33,6,0.6
0,42,1,hotel,0,2022-08-01,11:01:11,2022-08-01,11:23:55,2022-08-01 11:01,2022-08-01 11:23,23,2.56
0,42,1,hotel,0,2022-07-04,5:24:44,2022-07-04,6:23:17,2022-07-04 5:24,2022-07-04 6:23,59,6.73
0,42,1,hotel,0,2022-07-04,7:57:09,2022-07-04,7:57:21,2022-07-04 7:57,2022-07-04 7:57,0,0.01
0,42,1,hotel,0,2022-07-04,9:21:42,2022-07-04,10:41:15,2022-07-04 9:21,2022-07-04 10:41,80,8.73
0,42,1,hotel,0,2021-12-01,9:15:31,2021-12-01,9:37:21,2021-12-01 9:15,2021-12-01 9:37,22,2.51
0,42,1,hotel,0,2021-12-21,16:27:53,2021-12-21,20:37:17,2021-12-21 16:27,2021-12-21 20:37,249,27.89
0,42,1,hotel,0,2021-11-29,15:39:21,2021-11-29,16:06:45,2021-11-29 15:39,2021-11-29 16:06,27,3.15
0,42,1,hotel,0,2022-06-18,11:00:56,2022-06-18,11:01:46,2022-06-18 11:00,2022-06-18 11:01,1,0.08
0,42,1,hotel,0,2022-02-25,19:44:35,2022-02-26,4:46:40,2022-02-25 19:44,2022-02-26 4:46,542,46.19
0,42,1,hotel,0,2022-07-26,18:53:02,2022-07-26,22:07:36,2022-07-26 18:53,2022-07-26 22:07,195,19.44
0,42,1,hotel,0,2022-04-26,21:35:30,2022-04-27,4:09:30,2022-04-26 21:35,2022-04-27 4:09,394,44.49
0,42,1,hotel,0,2022-08-27,19:38:06,2022-08-27,23:05:49,2022-08-27 19:38,2022-08-27 23:05,208,23.21
0,42,1,hotel,0,2022-08-27,11:58:21,2022-08-27,12:39:00,2022-08-27 11:58,2022-08-27 12:39,41,4.3
0,42,1,hotel,0,2022-08-27,9:53:28,2022-08-27,11:24:54,2022-08-27 9:53,2022-08-27 11:24,91,10.32
0,42,1,hotel,0,2022-08-26,18:07:09,2022-08-26,23:53:05,2022-08-26 18:07,2022-08-26 23:53,346,35.27
0,42,1,hotel,0,2022-04-04,17:50:57,2022-04-04,17:52:12,2022-04-04 17:50,2022-04-04 17:52,1,0.12
0,42,1,hotel,0,2022-04-04,17:53:02,2022-04-05,2:53:02,2022-04-04 17:53,2022-04-05 2:53,540,4.54
0,42,1,hotel,0,2022-08-23,10:57:00,2022-08-23,12:11:10,2022-08-23 10:57,2022-08-23 12:11,74,7.92
0,42,1,hotel,0,2022-08-21,19:25:18,2022-08-21,21:51:43,2022-08-21 19:25,2022-08-21 21:51,146,15.66
0,42,1,hotel,0,2021-12-10,19:29:05,2021-12-10,22:10:01,2021-12-10 19:29,2021-12-10 22:10,161,17.65
0,42,1,hotel,0,2021-12-11,18:33:34,2021-12-11,20:05:11,2021-12-11 18:33,2021-12-11 20:05,92,10.05
1055,42,1,hotel,0,2022-08-20,23:19:24,2022-08-20,23:52:42,2022-08-20 23:19,2022-08-20 23:52,33,3.83
1055,42,1,hotel,0,2022-08-20,15:02:34,2022-08-20,16:06:38,2022-08-20 15:02,2022-08-20 16:06,64,7.15
0,42,1,hotel,0,2022-08-20,16:43:48,2022-08-20,20:52:31,2022-08-20 16:43,2022-08-20 20:52,249,27.24
0,42,1,hotel,0,2021-12-07,9:37:47,2021-12-07,10:29:32,2021-12-07 9:37,2021-12-07 10:29,52,6.23
0,42,1,hotel,0,2022-06-29,10:54:06,2022-06-29,12:20:15,2022-06-29 10:54,2022-06-29 12:20,86,9.73
0,42,1,hotel,0,2022-03-12,18:43:30,2022-03-12,19:43:01,2022-03-12 18:43,2022-03-12 19:43,60,6.19
0,42,1,hotel,0,2022-02-24,22:27:45,2022-02-25,1:12:38,2022-02-24 22:27,2022-02-25 1:12,165,16.25
0,42,1,hotel,0,2022-07-23,11:03:07,2022-07-23,11:18:17,2022-07-23 11:03,2022-07-23 11:18,15,1.73
0,42,1,hotel,0,2022-02-13,15:30:58,2022-02-13,15:37:23,2022-02-13 15:30,2022-02-13 15:37,6,1.16
0,42,1,hotel,0,2022-07-29,22:19:48,2022-07-30,6:09:33,2022-07-29 22:19,2022-07-30 6:09,470,52.43
0,42,1,hotel,0,2022-02-03,18:09:23,2022-02-03,18:20:49,2022-02-03 18:09,2022-02-03 18:20,11,8.98
0,42,1,hotel,0,2022-07-14,11:51:57,2022-07-14,12:35:12,2022-07-14 11:51,2022-07-14 12:35,43,4.7
0,42,1,hotel,0,2022-07-14,12:35:42,2022-07-14,13:17:30,2022-07-14 12:35,2022-07-14 13:17,42,4.61
0,42,1,hotel,0,2022-07-19,9:57:23,2022-07-19,11:02:56,2022-07-19 9:57,2022-07-19 11:02,66,7.47
0,42,1,hotel,0,2022-07-27,11:42:17,2022-07-27,11:47:46,2022-07-27 11:42,2022-07-27 11:47,5,0.63
0,42,1,hotel,0,2022-07-27,11:48:48,2022-07-27,11:58:55,2022-07-27 11:48,2022-07-27 11:58,10,1.15
0,42,1,hotel,0,2022-03-10,12:34:35,2022-03-10,14:27:43,2022-03-10 12:34,2022-03-10 14:27,113,13.04
0,42,1,hotel,0,2022-02-23,21:06:20,2022-02-24,6:07:39,2022-02-23 21:06,2022-02-24 6:07,541,33.82
0,42,1,hotel,0,2022-07-09,18:32:26,2022-07-09,19:09:48,2022-07-09 18:32,2022-07-09 19:09,37,4.2
0,42,1,hotel,0,2021-11-21,17:57:24,2021-11-21,21:24:21,2021-11-21 17:57,2021-11-21 21:24,207,23.19
